,HotelName,HotelAddress,HotelRating,ReviewDate,ReviewRating,ReviewTitle,ReviewText
500,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,4.0,최악이에요,방음이 전혀 안됨. 복도랑 옆 객실에서 나는 소리때문에 이틀내내 잠을 설쳤네요. 두번다신 가지 않을 호텔
501,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,최고 ㅠㅠ,너무 좋았어요! 친절하고 깨끗하고 생각보다 넓고! 위치도 저는 안멀다고 생각해요. 아주아주 만족합니다 ㅠㅠ 또오고싶어요 최고!
502,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,9.4,오라카이 대학로,대학로에 위한찬 오라카이 체인 호텔입니다. 최근에 오픈한 신축 호텔로 특가로 다녀왔습니다. 시설도 좋고 무엇보다 가성비는 최고입니다. 추천합니다. ^^
503,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,깨끗하고 위치 좋아요,신축이라 깨끗하고 수압이 엄청 쎄요..! 직원들도 친절하고 일리카페 커피도 맛있었어요 방도 깔끔하고 온도도 적당했어요
504,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,9.6,깨끗하고 좋습니다.,조식이 조금 아쉬웠지만 맛있게 먹었습니다. 위치좋고 시설 매우 좋습니다
505,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,9.2,미리 예약하면 싸군요,일요일 숙박이지만 8만원대에 잡았어요. 가성비 매우 훌륭합니다. 방도 크고 실내도 건조하지 않은 편입니다. 난방 조절이 아주 잘돼요. 위치가 애매한 편이지만 큰 불편은 없어요
506,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,9.2,좋습니다,"대학로 근처 호텔로선 최곱니다. 가성비 좋아요. 새로 지은 만큼 깨끗하구요. 친절합니다. 종로,명도은 좀 거리가 있어요"
507,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,9.2,좋습니다.,"연말 비싼데 비교적 싸게 이용했어요. 조식은 29000원인데 음식 퀄러티는 괜찮았으나, 가직수가 적었어요"
508,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,9.2,가성비 좋아요,가성비 좋습니다. 대학로 광장시장 이용하기가 좋아요. 종로 명동은 좀 멀군요. 창덕궁은 바로 걸어서 갈 수 있습니다. 새로 생겨 깨끗하고 친절합니다
509,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,9.2,오라카이 대학로 좋아요,대학로에 가까워요. 하지만 종로 명동쪽 접근은 위치가 조금 애매.. 하지만 가성비 매우 좋습니다
510,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,객실에 안경을 두고 왔는데...,체크아웃하고 이틀이나 지나고 가방속에 안경이 없다는 사실을 뒤늦게... 어디에 흘린거지?!?! 오라카이에서 분실물 보관하고 있다해서 찾아 왔습니다 다행이당
511,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,적당한 위치에 좋네요,연말 모임하러 서울가면서 잡은 숙소입니다 혜화역에서 걸어서 5~10분정도 걸리고 근처 편의점도 있고 괜찮네요 신축이라 룸컨디션 좋았구요 주말에 엘베근처 룸이었는데 딱히 시끄럽진 않았어요
512,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,신축이라 매우 만족스럽습니다,신축이라 깔끔하고 로비직원도 친절하네요 어매니티도 면도기 제외하고 모두구비되어 있어서 좋습니다. 매우 만족스럽습니다
513,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,3.6,I do not recommend this hotel,"호캉스를 즐기는데 처음으로 후회되는 호텔이네요 장점: 새건물 단점: 본인들끼리 웃으며 얘기하다고 손님이 나타나면 무표정으로 안내하는 호텔리어 I do not recommend this hotel, especially to foreigners. 새건물이라 시설은 깨끗한데요, 오기 전 후기에 국내외국인이 사람이 불친절하다는 후기는 있었지만 4성급이라 해서 설마설마 했습니다만..정말이었습니다. 호텔의 인상은 호텔리어가 대부분인데 체크인을 할때부터 트레이닝을 받는 분 외엔 무표정으로 오히려 제가 눈치가 보일 정도였어요, 전화로 얼음을 요청하는데 몰 이런데와서 이런걸 요청하지 하는 기분을 느낀건 개인 느낌이라쳐도 가져다 주시는 분도 호텔리어가 아니신듯 기본 메뉴얼 없으신듯이 삐죽삐죽 하셨고요, 제가 아무리 깨끗한 곳을 좋아해도 이렇게 불편을 받으면서 이 호텔을 다시 이용할 이유는 없을거 같아요. 특히 외국인들분께는 더 추천하지 않습니다. 이 호텔로 외국인들의 한국에 대한 인상이 나빠지지 않았으면 좋겠네요."
514,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,도심 호캉스,"주변에 대학로나 창경궁이 가까워서 다양하게 즐길거리가 많았고, 숙소가 깨끗하고 쾌적해서 좋았어요"
515,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,숙박후기,서울대병원 볼일차 두번째 숙박입니다 깨끗하고 슈퍼리어 더블 두명 지내기에 넓고 좋아요 근처에 식당이 없어 석식으로 20%쿠폰으로 level 3이용했어요 한끼식사로 괜찮습니다 다음에도 이용예정입니다
516,오라카이 대학로 호텔,서울특별시 종로구 율곡로 180,9.5,2019-12,10.0,신축이라 좋았어요,아직 새것 냄새가 나긴 했지만 깨끗해서 좋았습니다.
517,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2021-02,8.0,"조식2인, 아쿠리리움 2매 패키지~",현장에서 추가 업그레이드 가능해 기쁜 마음으로 캐릭터룸으로 입실했는데...복도 카페트 바닥이 심하게 얼룩덜룩... 오래되긴했지만 그래도 5성급호텔인데 깜놀... 일하는분들 친절과 서비스마인드는 최고~!
518,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2021-01,9.8,좋아요~,"위치, 침구류, 친절함 모두 좋습니다. 오래된 건물 이지만 깨끗하고요, 낡았다는 느낌은 별로 없습니다. 다만 와이파이가 너~~~~~무 느립니다. 퇴실 할 때 매니저에게 말했구요... 개선이 필요하다고 봅니다. 그외는 만족합니다."
519,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-11,6.8,방이 지저분함,오래되고 시설이 낡았고 방청소도 깔끔하지 않음 카펫트도 하아 패키지는 좋음 컨시어지 서비스는 좋음
520,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-11,10.0,두번째 방문,두번째 방문입니다. 아쿠아리움 패키지라 아이들과 즐거운 시간 보냈어요. 아쿠아리움 갔다가 아이들이 지쳤었는데 바로 옆이 호텔이라 위치도 좋았네요. 직원분들 서비스도 좋고 만족했습니다.
521,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-10,8.8,호수뷰 좋아요,시설은 좀 오래되었지만 무료 업글에 호수뷰 전망방으로 해주셔서 감사합니다
522,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-10,4.8,최~아악,방키도 엉뚱한걸 주고 전화하니 한참을 받지 않아 프론트에 직접 갔더니 죄송하단 말뿐 1인추가에 대한 소모품도 전혀 구비 안되어 있고 전화했더니 두시간 기다려도 오지않아 다시 전화함~ 요즘도 이런곳이 존재하나싶다~
523,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-09,7.6,너무 오래된 시설에 안타까움,세월에 흔적이 꽤나 심함. 리노베이션 안하나 싶을정도 유리창도 더럽고 개보수가 필요할듯 직원들은 매우 친절
525,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-09,10.0,잘 지내다 왔습니다.,"잘 지내다 왔습니다. 시험 때문에 신세를 졌는데, 시험장도 근처고 시설도 마음에 들었어요."
526,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-09,10.0,호캉스로 짱,"늦은 호캉스로 롯데호텔을 선택했습니다. 잠실에 있어 접근성도 좋고 바로 옆에 롯데월드몰, 마트, 백화점이 같이 있어 식사를 해결하는것도 큰 문제가 없었습니다. 조식도 같이 신청했는데 코로나로 인해 룸까지 도시락을 배달해 주셔서 너무 맛있게 먹었습니다. 12층이었는데 앞에 보이는 씨티뷰도 멋있고 1박 잘하고 왔습니다."
527,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-09,8.4,병원진료 때문에 1박,시설은 노후됐지만 직원들은 늘 친절해요 아침에 룸메이드 여사님들 복도에서 엄청 시끄러워서 첵아웃을 좀 일찍한거 빼곤 다 좋았어요
528,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-09,8.8,생각보다 깨끗,롯데호텔 잠실은 처음인데 오래된 호텔이라 걱정했는데 생각보다 깨끗하고 또 입구부터 열측정 하시는 직원분들도 계시고 새벽에도 열일하시더라고요 ㅠ 직원분들 전부 마주칠때마다 친절해서 기억에 남네요 조식도 가짓수는 많지 않아도 다 맛있어요 옆에 월드몰 아쿠라리움 등 놀거리가 있어서 좋구요 다만 주차장에 차가 많으면 호텔입구보다 너무 멀리주차할수밖에 없어 많이 걸어 그게 좀 .. 그외 나머지 컨디션은 괜찮았어요
529,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-09,10.0,좋아요,늘 그렇듯 서비스가 좋아요. 요즘은 리모델링 중이라 약간의 공사소음이 좀 발생되는 단점이 있네요
530,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,9.6,오랜만에 방문,역시 롯데호텔! 너무 친절하셔서 기분 좋았어요 ㅎㅎ 시설은 좀 노후되긴 했지만 집근처에서 호캉스 잘 하고 왔어요.
531,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,9.6,롯데호텔,롯데월드에서 늦게까지 놀고 들어가니 편했어요. 오래됐지만 관리를 잘해서인지 깔끔했습니다. 직원분들이 엄청 친절하더라고요~
533,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,8.8,좋아요,좋아요 전체적으로 다 만족합니다 잘 놀고 쉬다 갑니다
534,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,10.0,너무맘에들었던 롯데호텔월드,금토끼 딜로 다녀온 롯데 호텔월드 숙박+자유이용권2매+조식2매+무료수영장+친절한서비스 아기랑 같이가서 아기 변기도 빌렸고 갑자기 충전기가 고장나는 바람에 충전기도 빌렸네요^^ 프론트에서부터 넘넘 친절해서 호사를 누리다 왔네요 조식도 넘 맛있어서 행복했고 15층 뷰로 배정 받아 정말 좋았어요 ♡ 청결5 친절5 시설4 (살짝낡은감) 부대시설5 너무너무 만족해요 다음에 또 갈꺼에요!!
535,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,10.0,만족합니다,직원분들 대단히 친절했어요 다른 롯데시티호텔들과는 다르더라구요. 방 내부도 오래되긴 했지만 전체적으로 깔끔했어요.단점을 찾자면 유리창이 좀 지저분하다는거?전체적으로 만족스러웠습니다
536,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,8.4,롯데호텔월드,올해 휴가는 코로나19로 어디 가는게 어려워져서 호캉스를 하기로 했어요 오래되서 내부는 낡은 느낌은 있지만 라세느 맛있고 아쿠아리움 롯데월드 키자니아 롯데타워 가까워서 좋아요 직원들도 친절하구요
537,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,8.4,롯데호텔월드,이번에는 코로나로 어디를 갈수없어서 호캉스를 하기로 하였어요 호텔 컨디션은 오래되서 내부는 맘에 안들지만 라세느 맛있고 직원들 친절하고 키자니아 아쿠아리움 롯데타워 롯데월드 가까워서 위치는 좋아요
538,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-08,9.2,무난합니다,무난합니다 무난합니다 무난합니다
539,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-07,8.4,소중한 분 모시기 좋은 호텔,주변에 좋은 호텔 많지만 가격과 시설 고려하면 소중한 분 모시기 좋은 곳 저층은 하지 마세요 창문이 안열려서 답답하네요 저층 시티뷰는 더욱 더....
540,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-07,9.6,장롱면허의 롯데호텔월드 방문기!,운전을못해서 아이들 웨건에태워 지하철타고 롯데호텔월드 다녀왔어요! 엘베나 경사로없으면 어쩌나걱정했는데 무사히 잘 도착했네요^^ 공사중이라그런지(시끄럽지않던데 어딜 공사하시는지는 잘.. ;;) 객실료도 저렴하고 롯데시네마 롯데리아 엔제리너스 쿠폰까지 받아서 완전 개이득♡♡ 주변 놀이시설이용하기도 너무 편해서 체크아웃하고 웨건이랑 짐 맡기고 한참을 더 놀다왔네요! 아이들과 즐거운 여행이었습니다!
541,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-07,10.0,아이들과함께 잠실flex!!!!,"코로나로 집에만 있다보니 아이들도 저도 너무 지쳐서 2박3일 여행다녀왔어요♡ 롯데호텔월드는 처음 이용해봤는데 객실은 좀 오래된감이 있지만 깨끗하고 직원분들이 넘 넘 친절해서 기분좋게 놀다왔어요~~ 몇번을 입장하든 로비에서 열체크는 기본이고 조식 먹을때도 전자출입명부에 위생장갑끼고 이용하고... (조식맛있음^^) 호텔측에서 코로나에 적극적으로 대응하고있어서 안심하고 놀다왔네요♡♡ 특히 롯데월드 ,키자니아 등 아이와 즐길곳이 가까워서 너무편했구요 아이가 다음에 또 오자고하네요^^"
542,롯데호텔 월드,서울특별시 송파구 올림픽로 240,9.3,2020-07,9.2,좋아요 :),패키지에 포함된 빙수도 정말 맛있고 치킨과 맥주도 잘 먹었습니다 :) 레이트 체크아웃도 4시까지여서 너무 여유롭고 좋더라구요~~
